1.66000000e+14 	 2.74420302e+12 	 1.69168211e+14 
1.67660000e+14 	 2.82416324e+12 	 1.70887732e+14 
1.69320000e+14 	 2.90554598e+12 	 1.72608056e+14 
1.70980000e+14 	 2.98835836e+12 	 1.74329181e+14 
1.72640000e+14 	 3.07261465e+12 	 1.76051109e+14 
1.74300000e+14 	 3.15832376e+12 	 1.77773875e+14 
1.75960000e+14 	 3.24549816e+12 	 1.79497389e+14 
1.77620000e+14 	 3.33414499e+12 	 1.81221795e+14 
1.79280000e+14 	 3.42428028e+12 	 1.82947092e+14 
1.80940000e+14 	 3.51591118e+12 	 1.84673102e+14 
1.82600000e+14 	 3.60905015e+12 	 1.86400182e+14 
1.84260000e+14 	 3.70352430e+12 	 1.88127974e+14 
1.85920000e+14 	 3.79794139e+12 	 1.89856480e+14 
1.87580000e+14 	 3.89295210e+12 	 1.91586056e+14 
1.89240000e+14 	 3.98882914e+12 	 1.93316345e+14 
1.90900000e+14 	 4.08570266e+12 	 1.95047525e+14 
1.92560000e+14 	 4.18365108e+12 	 1.96779596e+14 
1.94220000e+14 	 4.28272968e+12 	 1.98512380e+14 
1.95880000e+14 	 4.38298657e+12 	 2.00246056e+14 
1.97540000e+14 	 4.48445740e+12 	 2.01980623e+14 
1.99200000e+14 	 4.58717606e+12 	 2.03716082e+14 
2.00860000e+14 	 4.69117106e+12 	 2.05452431e+14 
2.02520000e+14 	 4.79646914e+12 	 2.07189672e+14 
2.04180000e+14 	 4.90309525e+12 	 2.08927627e+14 
2.05840000e+14 	 5.01107257e+12 	 2.10666472e+14 
2.07500000e+14 	 5.12042250e+12 	 2.12406209e+14 
2.09160000e+14 	 5.23116819e+12 	 2.14147016e+14 
2.10820000e+14 	 5.34333106e+12 	 2.15888535e+14 
2.12480000e+14 	 5.45692891e+12 	 2.17630946e+14 
2.14140000e+14 	 5.57198315e+12 	 2.19374249e+14 
2.15800000e+14 	 5.68851516e+12 	 2.21118442e+14 
2.17460000e+14 	 5.80654455e+12 	 2.22863527e+14 
2.19120000e+14 	 5.92608916e+12 	 2.24609682e+14 
2.20780000e+14 	 6.04717036e+12 	 2.26356550e+14 
2.22440000e+14 	 6.16980777e+12 	 2.28104487e+14 
2.24100000e+14 	 6.29402278e+12 	 2.29853138e+14 
2.25760000e+14 	 6.41983321e+12 	 2.31602858e+14 
2.27420000e+14 	 6.54725868e+12 	 2.33353469e+14 
2.29080000e+14 	 6.67632236e+12 	 2.35105150e+14 
2.30740000e+14 	 6.80704385e+12 	 2.36857544e+14 
2.32400000e+14 	 6.93944455e+12 	 2.38611008e+14 
2.34060000e+14 	 7.07354407e+12 	 2.40365541e+14 
2.35720000e+14 	 7.20936379e+12 	 2.42120788e+14 
2.37380000e+14 	 7.34692868e+12 	 2.43877282e+14 
2.39040000e+14 	 7.48625656e+12 	 2.45634489e+14 
2.40700000e+14 	 7.62737238e+12 	 2.47392766e+14 
2.42360000e+14 	 7.77029933e+12 	 2.49152113e+14 
2.44020000e+14 	 7.91505878e+12 	 2.50912351e+14 
2.45680000e+14 	 8.06167570e+12 	 2.52673480e+14 
2.47340000e+14 	 8.21017148e+12 	 2.54435679e+14 
2.49000000e+14 	 8.36057464e+12 	 2.56198948e+14 
2.50660000e+14 	 8.51290657e+12 	 2.57963108e+14 
2.52320000e+14 	 8.66719223e+12 	 2.59728516e+14 
2.53980000e+14 	 8.82346014e+12 	 2.61494636e+14 
2.55640000e+14 	 8.98173347e+12 	 2.63262005e+14 
2.57300000e+14 	 9.14204075e+12 	 2.65030444e+14 
2.58960000e+14 	 9.30440871e+12 	 2.66799773e+14 
2.60620000e+14 	 9.46886231e+12 	 2.68570173e+14 
2.62280000e+14 	 9.63543185e+12 	 2.70341642e+14 
2.63940000e+14 	 9.80414586e+12 	 2.72114180e+14 
2.65600000e+14 	 9.97503286e+12 	 2.73887789e+14 
2.67260000e+14 	 1.01481214e+13 	 2.75662466e+14 
2.68920000e+14 	 1.03234435e+13 	 2.77438214e+14 
2.70580000e+14 	 1.05010277e+13 	 2.79215031e+14 
2.72240000e+14 	 1.06809061e+13 	 2.80993096e+14 
2.73900000e+14 	 1.08631090e+13 	 2.82772052e+14 
2.75560000e+14 	 1.10476703e+13 	 2.84552256e+14 
2.77220000e+14 	 1.12346221e+13 	 2.86333530e+14 
2.78880000e+14 	 1.14239982e+13 	 2.88116052e+14 
2.80540000e+14 	 1.16158307e+13 	 2.89899465e+14 
2.82200000e+14 	 1.18101553e+13 	 2.91684304e+14 
2.83860000e+14 	 1.20070077e+13 	 2.93470035e+14 
2.85520000e+14 	 1.22064234e+13 	 2.95257013e+14 
2.87180000e+14 	 1.24084363e+13 	 2.97045240e+14 
2.88840000e+14 	 1.26130857e+13 	 2.98834536e+14 
2.90500000e+14 	 1.28204072e+13 	 3.00625080e+14 
2.92160000e+14 	 1.30304401e+13 	 3.02416871e+14 
2.93820000e+14 	 1.32432217e+13 	 3.04209733e+14 
2.95480000e+14 	 1.34587931e+13 	 3.06003842e+14 
2.97140000e+14 	 1.36771917e+13 	 3.07799199e+14 
2.98800000e+14 	 1.38984603e+13 	 3.09595804e+14 
3.00460000e+14 	 1.41226380e+13 	 3.11393657e+14 
3.02120000e+14 	 1.43497678e+13 	 3.13192758e+14 
3.03780000e+14 	 1.45798905e+13 	 3.14992929e+14 
3.05440000e+14 	 1.48130490e+13 	 3.16794525e+14 
3.07100000e+14 	 1.50492878e+13 	 3.18597370e+14 
3.08760000e+14 	 1.52886498e+13 	 3.20401640e+14 
3.10420000e+14 	 1.55311812e+13 	 3.22206981e+14 
3.12080000e+14 	 1.57769248e+13 	 3.24013747e+14 
3.13740000e+14 	 1.60259271e+13 	 3.25821761e+14 
